MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BE,SAGARDEEP,SAGARDEEP ALLOYS LIMITED,        42.75,        44.00,        44.00,        40.65,        43.85,                   412292.05,9774,N, ,82,        73.00,        31.60
N,BE,SAKHTISUG,SAKHTISUG SUGARS LTD,        13.25,        13.85,        13.90,        13.55,        13.90,                  3250303.70,233971,N, ,491,        13.90,         7.25
N,BE,SALSTEEL,S.A.L. STEEL LTD.,         4.80,         4.95,         5.00,         4.70,         4.95,                   421605.10,85688,N, ,216,         5.00,         1.85
N,BE,SAMBHAAV,SAMBHAAV MEDIA LTD,         2.70,         2.80,         2.80,         2.80,         2.80,                    90025.60,32152,N, ,42,         8.35,         2.50
N,BE,SATHAISPAT,SATHAVAHANA ISPAT LTD,         3.35,         3.35,         3.35,         3.35,         3.35,                    20404.85,6091,N, ,15,         3.35,         1.70
N,BE,SDBL,SOM DIST & BREW LTD,        47.60,        47.55,        48.95,        45.25,        48.25,                 16617191.45,352987,N, ,1437,       144.70,        44.05
N,BE,SEPOWER,S.E. POWER LIMITED,         7.40,         7.70,         7.70,         7.05,         7.45,                   582779.40,78525,N, ,191,         7.70,         2.45
N,BE,SETUINFRA,SETUBANDHAN INFRA LTD,         1.10,         1.15,         1.15,         1.05,         1.05,                   310216.25,285772,N, ,224,         1.40,          .60
N,BE,SHAHALLOYS,SHAH ALLOYS LIMITED,        11.25,        10.70,        10.70,        10.70,        10.70,                    35310.00,3300,N, ,4,        13.75,         6.80
N,BE,SHEMAROO,SHEMAROO ENTER. LTD.,       127.25,       131.00,       133.60,       123.45,       133.60,                 21902953.35,167748,N, ,1589,       526.50,        64.50
N,BE,SHIVAMAUTO,SHIVAM AUTO.LTD,        26.20,        24.90,        26.80,        24.90,        25.70,                  1752744.90,67834,N, ,404,        43.50,        12.55
N,BE,SHRENIK,SHRENIK LIMITED,         2.40,         2.50,         2.50,         2.45,         2.50,                  6764855.30,2717626,N, ,1377,        45.40,         1.80
N,BE,SHRIPISTON,SHRIRAM PIST. & RING LTD,       775.00,       779.00,       813.70,       779.00,       801.85,                  1552184.60,1943,N, ,107,       913.00,       495.00
N,BE,SHYAMTEL,SHYAM TELECOM LIMITED,        12.70,        12.70,        12.70,        12.70,        12.70,                     1270.00,100,N, ,2,        16.50,         5.70
N,BE,SICAGEN,SICAGEN INDIA LIMITED,        22.95,        23.95,        23.95,        22.25,        22.90,                   489274.80,21396,N, ,131,        25.40,        14.25
N,BE,SIL,STANDARD INDUSTRIES LTD.,        16.95,        17.00,        17.35,        16.40,        17.05,                   244004.65,14416,N, ,54,        21.45,         7.85
N,BE,SILLYMONKS,SILLY MONKS ENTERTAIN LTD,        24.70,        25.90,        25.90,        23.50,        23.55,                   177273.60,7513,N, ,58,        30.05,        18.00
N,BE,SIMBHALS,SIMBHAOLI SUGARS LTD.,        15.65,        16.00,        16.40,        14.90,        16.40,                  1725801.65,108433,N, ,266,        16.40,         5.80
N,BE,SITINET,SITI NETWORKS LIMITED,         1.45,         1.50,         1.50,         1.45,         1.50,                 11897596.15,7931732,N, ,1192,         2.40,          .80
N,BE,SPCENET,SPACENET ENTERS IND LTD,         1.85,         1.85,         1.85,         1.85,         1.85,                    18394.55,9943,N, ,6,         1.85,          .55
N,BE,SPMLINFRA,SPML INFRA LIMITED,        11.40,        11.60,        11.95,        11.20,        11.95,                  1546973.85,133946,N, ,137,        40.00,        10.85
N,BE,SPYL,SHEKHAWATI POLY-YARN LTD.,          .65,          .65,          .70,          .60,          .60,                   747167.25,1149770,N, ,64,          .75,          .20
N,BE,SRPL,SHREE RAM PROTEINS LTD.,        30.75,        29.35,        31.35,        29.35,        31.05,                     8155.00,269,N, ,9,        45.25,        25.75
N,BE,STAMPEDE,STAMPEDE CAPITAL LTD,          .70,          .65,          .70,          .65,          .70,                    49288.85,70488,N, ,17,          .80,          .40
N,BE,SUBCAPCITY,INTERNATIONAL CONST LTD,        19.05,        19.15,        20.00,        19.15,        20.00,                     8612.50,437,N, ,5,        44.95,         5.00
N,BE,SUMEETINDS,SUMEET IND LIMITED,         4.75,         4.85,         4.95,         4.75,         4.95,                   671935.70,137037,N, ,114,         6.60,         1.60
N,BE,SUPERSPIN,SUPER SPINNING MILLS LTD,         6.25,         6.50,         6.50,         6.05,         6.20,                   305275.20,48796,N, ,114,         6.80,         2.85
N,BE,SUPREMEENG,SUPREME ENGINEERING LTD,        41.05,        41.90,        42.00,        39.00,        39.85,                  2656293.25,66959,N, ,601,        42.90,        38.05
N,BE,SURYALAXMI,SURYALAKSHMI COT MIL LTD,        47.10,        47.10,        48.90,        47.10,        47.65,                   871835.30,18191,N, ,91,        50.20,        15.80
N,BE,TARAPUR,TARAPUR TRANSFORMERS LTD,         5.55,         5.80,         5.80,         5.35,         5.70,                   123306.65,22354,N, ,68,         6.80,         2.75
N,BE,TECHIN,TECHINDIA NIRMAN LIMITED,         5.85,         5.75,         6.10,         5.60,         6.10,                   432370.90,73379,N, ,937,         6.75,         2.50
N,BE,TFL,TRANSWARRANTY FIN. LTD.,         4.05,         4.05,         4.25,         4.05,         4.25,                    16059.70,3854,N, ,10,         4.25,         2.20
N,BE,TGBHOTELS,TGB BANQUETS&HOTELS LTD,         6.65,         6.95,         6.95,         6.85,         6.95,                   335460.20,48406,N, ,82,         6.95,         3.90
N,BE,THOMASCOTT,THOMAS SCOTT (INDIA) LTD,         8.75,         9.15,         9.15,         8.35,         9.15,                    10711.80,1192,N, ,19,         9.15,         4.00
N,BE,TIL,TIL LTD,       177.80,       179.80,       183.80,       177.55,       183.05,                   941482.90,5192,N, ,148,       417.45,       172.20
N,BE,TIRUPATIFL,TIRUPATI FORGE LIMITED,        28.60,        29.45,        30.00,        28.60,        30.00,                    28635.10,960,N, ,17,        31.00,        20.25
N,BE,TNTELE,TAMILNADU TELECOMMUNICATI,         5.45,         5.55,         5.60,         5.25,         5.60,                   167957.00,30154,N, ,77,         9.10,         1.25
N,BE,TREEHOUSE,TREE HOUSE EDU LTD,         7.95,         7.90,         8.15,         7.90,         8.00,                   141153.75,17646,N, ,74,         8.95,         4.85
N,BE,TTL,T T LIMITED,        66.85,        68.80,        68.80,        64.10,        65.20,                  1248965.95,18957,N, ,229,       104.60,        49.10
N,BE,TVVISION,TV VISION LIMITED,         1.90,         1.90,         1.90,         1.85,         1.90,                    19645.10,10476,N, ,24,         3.15,         1.40
N,BE,UMESLTD,USHA MARTIN EDU & SOL LTD,         4.75,         4.90,         4.95,         4.70,         4.95,                   257139.65,52193,N, ,115,         7.95,          .70
N,BE,VICEROY,VICEROY HOTELS LIMITED,         3.30,         3.45,         3.45,         3.30,         3.45,                   211148.75,61349,N, ,110,         3.75,         1.80
N,BE,VIJIFIN,VIJI FINANCE LIMITED,         1.05,         1.10,         1.10,         1.05,         1.10,                   614919.00,563242,N, ,538,         1.25,          .60
N,BE,VIKASECO,VIKAS ECOTECH LIMITED,         2.45,         2.55,         2.55,         2.55,         2.55,                  2212178.55,867521,N, ,273,         6.35,         2.15
N,BE,VISASTEEL,VISA STEEL LIMITED,         9.15,         9.35,         9.35,         8.80,         9.25,                   442719.45,48124,N, ,170,         9.85,         4.70
N,BE,VISESHINFO,VISESH INFOTECNICS LTD,          .15,          .15,          .20,          .15,          .20,                 11472697.20,59339254,N, ,3598,          .20,          .05
N,BE,VIVIDHA,VISAGAR POLYTEX LTD,          .85,          .80,          .90,          .80,          .80,                  6494794.65,7923824,N, ,2354,         2.00,          .30
N,BE,VIVIMEDLAB,VIVIMED LABS LIMITED,        30.00,        29.95,        30.25,        29.45,        29.80,                  9877319.85,332558,N, ,1708,        33.60,        10.35
N,BE,WANBURY,WANBURY LIMITED,       105.80,       106.50,       108.40,       100.60,       102.50,                  6054639.60,57872,N, ,259,       114.00,        19.45
N,BE,WEALTH,WEALTH FRST PORT. MG. LTD,       130.00,       125.00,       135.00,       125.00,       133.05,                   267970.80,2048,N, ,24,       135.00,       110.50
N,BE,WIPL,THE WESTERN INDIA PLY LTD,        67.05,        67.05,        70.40,        65.00,        70.40,                   230615.15,3306,N, ,60,        70.40,        44.65
N,BE,WSI,W.S.INDUSTRIES (I) LTD.,         5.50,         5.75,         5.75,         5.75,         5.75,                     6411.25,1115,N, ,6,         6.95,         1.15
N,BE,XPROINDIA,XPRO INDIA LIMITED,       142.80,       145.70,       147.30,       139.00,       139.95,                  3221817.95,22768,N, ,254,       156.80,        36.00
N,BE,ZENITHEXPO,ZENITH EXPORTS LTD,        97.90,        99.00,       100.00,        96.00,        99.75,                   247318.55,2531,N, ,59,       102.00,        38.85
N,BE,ZENITHSTL,ZENITH STEEL PIP IND LTD,         1.00,         1.00,         1.00,          .95,          .95,                    33225.60,34448,N, ,30,         1.35,          .60
N,BE,ZODJRDMKJ,ZODIAC JRD MKJ- LTD,        36.45,        35.05,        38.00,        35.05,        35.95,                   186861.05,5139,N, ,61,        53.65,        24.00
N,BZ,ALCHEM,ALCHEMIST LTD,         3.20,         3.05,         3.35,         3.05,         3.35,                    59502.30,18414,N, ,48,         7.80,         3.05
N,BZ,ARCOTECH,ARCOTECH LIMITED,         1.45,         1.45,         1.50,         1.40,         1.50,                   329155.40,228735,N, ,288,         3.00,         1.40
N,BZ,ATLASCYCLE,ATLAS CYCLE (HARYANA) LTD,        28.40,        29.00,        29.80,        27.50,        29.40,                   476305.85,16329,N, ,152,        57.00,        24.60
N,BZ,AUTOLITIND,AUTOLITE (INDIA) LIMITED,        18.70,        17.80,        17.80,        17.80,        17.80,                   235387.20,13224,N, ,101,        34.40,        17.80
N,BZ,BALLARPUR,BALLARPUR INDUSTRIES LTD,         1.30,         1.35,         1.35,         1.35,         1.35,                   462265.65,342419,N, ,122,         1.75,         1.00
N,BZ,BARTRONICS,BARTRONICS INDIA LIMITED,         3.45,         3.55,         3.60,         3.45,         3.60,                    87493.60,24587,N, ,52,         5.05,         1.35
N,BZ,BILENERGY,BIL ENERGY SYSTEMS LTD,          .70,          .65,          .75,          .65,          .70,                   670040.85,958428,N, ,622,         1.15,          .40
N,BZ,CANDC,C&C CONST. LTD,         4.80,         4.85,         5.00,         4.75,         5.00,                    98153.35,20151,N, ,43,         7.75,         1.90
N,BZ,CHROMATIC,CHROMATIC INDIA LTD,          .85,          .90,          .90,          .85,          .90,                   212581.40,236371,N, ,160,         1.30,          .50
N,BZ,COX&KINGS,COX & KINGS LIMITED,         1.65,         1.70,         1.70,         1.70,         1.70,                   322003.80,189414,N, ,85,         2.00,         1.05
N,BZ,DIAPOWER,DIAMOND POWER INFRA LTD,         1.00,         1.00,         1.05,         1.00,         1.05,                   298686.55,285517,N, ,150,         1.45,          .45
N,BZ,DQE,DQ ENTERTAINMENT INT LTD,          .90,          .95,          .95,          .85,          .95,                    92248.95,100075,N, ,103,         1.60,          .85
N,BZ,EASUNREYRL,EASUN REYROLLE LTD,         2.75,         2.85,         2.85,         2.65,         2.85,                    78120.05,27901,N, ,35,         3.75,         1.75
N,BZ,EDUCOMP,EDUCOMP SOLUTIONS LTD,         3.00,         3.10,         3.15,         3.00,         3.15,                   189299.50,60249,N, ,94,         5.30,         2.30
N,BZ,EMCO,EMCO LIMITED,         2.00,         2.10,         2.10,         2.00,         2.10,                   229450.30,109639,N, ,57,         2.85,          .95
N,BZ,EUROMULTI,EURO MULTIVISION LTD,         1.05,         1.05,         1.10,         1.05,         1.10,                     1880.00,1715,N, ,7,         2.00,          .80
N,BZ,GOENKA,GOENKA DIAMOND&JEWELS LTD,         1.50,         1.55,         1.55,         1.45,         1.55,                  1311783.75,860410,N, ,333,         2.40,          .55
N,BZ,GVKPIL,GVK POW. & INFRA LTD.,         1.90,         1.95,         1.95,         1.95,         1.95,                  2683042.05,1375919,N, ,487,         3.40,         1.75
N,BZ,HDIL,HOUSING DEV & INFRA LTD,         5.65,         5.65,         5.90,         5.65,         5.90,                  3393135.50,581422,N, ,726,         8.70,         1.70
N,BZ,HMT,HMT LTD -,        31.95,        31.00,        33.00,        31.00,        31.80,                   604510.25,18765,N, ,141,        39.50,        13.55
N,BZ,IL&FSENGG,IL&FS ENG AND CONS CO LTD,         3.80,         3.80,         3.95,         3.80,         3.95,                   614372.30,158029,N, ,94,         5.35,         2.55
N,BZ,IL&FSTRANS,IL&FS TRANS NET LTD,         2.55,         2.60,         2.65,         2.55,         2.65,                   113997.35,43330,N, ,52,         3.15,          .85
N,BZ,INDOSOLAR,INDOSOLAR LIMITED,         2.00,         2.10,         2.10,         2.05,         2.10,                   147616.80,70308,N, ,98,         3.15,          .90
N,BZ,JAINSTUDIO,JAIN STUDIOS LIMITED,         2.45,         2.50,         2.50,         2.50,         2.50,                     2560.00,1024,N, ,5,         2.95,         1.35
N,BZ,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,       103.55,       104.40,       105.00,       103.00,       104.50,                 10056574.25,96704,N, ,1347,       169.90,        23.65
N,BZ,JYOTISTRUC,JYOTI STRUCTURES LTD,         5.00,         4.75,         5.25,         4.75,         4.75,                   213066.75,43293,N, ,52,         8.25,         1.90
N,BZ,KSERASERA,KSS LIMITED,          .20,          .20,          .25,          .15,          .20,                  1937287.05,9589374,N, ,545,          .25,          .10
N,BZ,LAKPRE,LAKSHMI PRE SCRE LTD,         5.00,         5.00,         5.25,         5.00,         5.10,                    38844.95,7497,N, ,23,         7.55,         1.65
N,BZ,MELSTAR,MELSTAR INFORMATION TECH,         2.30,         2.30,         2.40,         2.30,         2.40,                    12825.10,5344,N, ,13,         4.90,         1.65
N,BZ,METALFORGE,METALYST FORGINGS LIMITED,         6.05,         6.35,         6.35,         5.80,         6.30,                    93068.30,14882,N, ,39,         7.35,         4.75
N,BZ,NITINFIRE,NITIN FIRE PROT IND. LTD.,          .95,         1.00,         1.00,         1.00,         1.00,                   281152.00,281152,N, ,119,         1.20,          .30
N,BZ,OISL,OCL IRON AND STEEL LTD,         2.10,         2.10,         2.10,         2.00,         2.00,                   193823.80,96511,N, ,125,         4.95,         1.90
N,BZ,ORTEL,ORTEL COMMUNICATIONS LTD,         1.20,         1.20,         1.25,         1.20,         1.25,                   102241.70,83750,N, ,42,         1.95,          .70
N,BZ,PAEL,PAE LIMITED,         7.85,         8.20,         8.20,         7.60,         7.75,                    28219.80,3585,N, ,26,        12.70,         1.85
N,BZ,PUNJLLOYD,PUNJ LLOYD LIMITED,         2.10,         2.20,         2.20,         2.20,         2.20,                   280671.60,127578,N, ,124,         2.80,         1.20
N,BZ,RAJRAYON,RAJ RAYON INDUSTRIES LTD,          .25,          .20,          .25,          .20,          .20,                   150026.85,650136,N, ,126,          .40,          .05
N,BZ,RAMSARUP,RAMSARUP INDUSTRIES LTD,         1.10,         1.15,         1.15,         1.10,         1.15,                    54511.55,48269,N, ,34,         1.25,          .10
N,BZ,RNAVAL,RELIANCE NAVAL & ENGG LTD,         3.75,         3.90,         3.90,         3.90,         3.90,                 10478500.50,2686795,N, ,669,         3.90,         2.50
N,BZ,SANWARIA,SANWARIA CONSUMER LIMITED,          .85,          .90,          .90,          .85,          .90,                 11172140.60,12477589,N, ,2234,         1.95,          .55
N,BZ,SHIRPUR-G,SHIRPUR GOLD REFINERY LTD,         6.00,         6.00,         6.30,         6.00,         6.30,                    67179.80,10701,N, ,53,         9.40,         4.95
N,BZ,SMPL,SPLENDID METAL PRODUCTS L,          .30,          .30,          .30,          .25,          .25,                     5774.00,23070,N, ,16,          .45,          .10
N,BZ,SPENTEX,SPENTEX IND. LTD,          .85,          .85,          .90,          .85,          .90,                    49162.05,56794,N, ,41,         1.35,          .50
N,BZ,SUPREMEINF,SUPREME INFRA. LTD,        16.70,        15.90,        17.50,        15.90,        15.90,                   222251.35,13775,N, ,24,        17.50,         6.25
N,BZ,SYNCOM,SYNCOM HEALTHCARE LTD,         4.30,         4.50,         4.50,         4.50,         4.50,                   532206.00,118268,N, ,161,         4.50,         1.10
N,BZ,TANTIACONS,TANTIA CONST LTD,         7.25,         7.60,         7.60,         7.60,         7.60,                    68498.80,9013,N, ,29,        10.50,         1.30
N,BZ,TECHNOFAB,TECHNOFAB ENG LTD,         5.35,         5.35,         5.60,         5.30,         5.60,                   117725.90,21129,N, ,50,        11.85,         4.85
N,BZ,UNITECH,UNITECH LIMITED,         2.55,         2.65,         2.65,         2.60,         2.65,                 15575440.60,5879517,N, ,814,         2.70,         1.30
N,BZ,VIDEOIND,VIDEOCON INDUSTRIES LIMIT,         5.55,         5.55,         5.80,         5.55,         5.80,                  2352343.90,408051,N, ,369,         9.00,         1.35
N,BZ,ZICOM,ZICOM ELECT SEC SYS LTD,         1.25,         1.20,         1.20,         1.20,         1.20,                    65623.20,54686,N, ,55,         2.80,         1.20
N,SZ,CKPLEISURE,CKP LEISURE LIMITED,         2.85,         2.95,         2.95,         2.95,         2.95,                    35400.00,12000,N, ,2,         2.95,         2.25
 ,N1, , , , , , , , , ,N, , , , 
 ,N1, ,OTHER SECURITIES, , , , , , , ,N, , , , 
N,GB,SGBAPR28I,2.50%GOLDBONDS2028SR-I,      4811.80,      4800.00,      4815.00,      4771.00,      4781.74,                  2212735.51,462,N, ,84,      5390.00,      4217.20
N,GB,SGBAUG24,2.75% GOLDBONDS2024TR-IV,      4891.50,      4841.10,      4890.00,      4830.00,      4883.22,                   267902.45,55,N, ,24,      5474.00,      4591.00
N,GB,SGBAUG27,2.50%GOLDBONDS2027SR-III,      4834.99,      4800.00,      4850.00,      4776.00,      4799.04,                   326505.00,68,N, ,25,      5463.00,      4450.00
N,GB,SGBAUG28V,2.50%GOLDBONDS2028SR-V,      4878.82,      4899.90,      4899.90,      4860.00,      4886.15,                  7774496.46,1595,N, ,180,      5190.00,      4281.11
N,GB,SGBDC27VII,2.50%GOLDBONDS2027SR-VII,      4829.40,      4840.00,      4840.00,      4791.00,      4791.00,                   124625.00,26,N, ,3,      5819.00,      4500.00
N,GB,SGBDEC2512,2.50%GOLDBONDS2025 SR-XII,      4890.00,      4850.00,      4850.00,      4850.00,      4850.00,                     4850.00,1,N, ,1,      5397.99,      4451.95
N,GB,SGBDEC26,2.50%GOLDBONDS2026SR-IV,      4849.99,      4849.99,      4849.99,      4849.99,      4849.99,                     9699.98,2,N, ,1,      5400.00,      4520.00
N,GB,SGBFEB24,2.75%GOLDBONDS2024 TR-II,      4830.05,      4823.00,      4840.00,      4816.10,      4832.03,                   477781.58,99,N, ,23,      5499.99,      4470.00
N,GB,SGBFEB27,2.50%GOLDBONDS2027SR-VI,      4870.00,      4771.01,      4890.00,      4771.01,      4820.00,                    62589.04,13,N, ,7,      5350.00,      4500.00
N,GB,SGBFEB28IX,2.50%GOLDBONDS2028SR-IX,      4812.00,      4850.00,      4850.00,      4801.00,      4801.00,                    86516.00,18,N, ,5,      5400.00,      4351.00
N,GB,SGBFEB29XI,2.50%GOLDBONDS2029SR-XI,      4808.99,      4808.99,      4810.00,      4785.00,      4791.83,                   384098.97,80,N, ,28,      4875.00,      4550.00
N,GB,SGBJ28VIII,2.50%GOLDBONDS2028SR-VIII,      4810.00,      4807.00,      4810.00,      4777.00,      4777.00,                    33568.00,7,N, ,5,      5384.00,      4420.00
N,GB,SGBJAN27,2.50%GOLDBONDS2027SR-V,      4801.20,      4801.20,      4801.20,      4801.20,      4801.20,                   259264.80,54,N, ,11,      5385.00,      4500.00
N,GB,SGBJAN29IX,2.50%GOLDBONDS2029SR-IX,      4830.19,      4830.00,      4840.00,      4801.00,      4820.69,                  2380096.62,493,N, ,55,      5057.00,      4451.00
N,GB,SGBJAN29X,2.50%GOLDBONDS2029SR-X,      4825.11,      4801.01,      4875.00,      4801.01,      4807.57,                   274484.19,57,N, ,22,      5100.00,      4555.00
N,GB,SGBJUL25,SGB2.50%JUL2025SR-II17-18,      4839.00,      4849.00,      4849.00,      4782.00,      4817.43,                   168475.02,35,N, ,7,      5417.00,      4500.00
N,GB,SGBJUL27,2.50%GOLDBONDS2027SR-II,      4830.00,      4850.00,      4850.00,      4780.00,      4780.00,                    38450.00,8,N, ,5,      5804.60,      4410.00
N,GB,SGBJUL28IV,2.50%GOLDBONDS2028SR-IV,      4818.45,      4781.10,      4818.45,      4781.10,      4794.55,                  1181407.86,246,N, ,65,      5331.00,      4501.00
N,GB,SGBJUN27,2.50%GOLDBONDS2027SR-I,      4805.00,      4805.00,      4820.00,      4800.00,      4800.00,                   168470.00,35,N, ,6,      5397.00,      4451.00
N,GB,SGBJUN28,2.5%GOLDBONDS2028SR-III,      4818.64,      4818.64,      4835.00,      4808.00,      4813.60,                   997681.52,207,N, ,49,      5329.00,      4505.00
N,GB,SGBJUN29II,2.5%GOLDBONDS2029SR-II,      4860.49,      4810.00,      4810.00,      4750.01,      4766.96,                  1743017.94,365,N, ,83,      4810.00,      4750.01
N,GB,SGBMAR24,2.75%GOLDBONDS2024 TR-III,      4884.00,      4811.50,      4890.00,      4811.50,      4888.00,                  3249117.50,675,N, ,10,      5475.00,      4455.00
N,GB,SGBMAR25,2.50%GOLDBONDS 2025TR-VII,      4850.00,      4830.00,      4830.00,      4830.00,      4830.00,                   149730.00,31,N, ,6,      5395.00,      4475.00
N,GB,SGBMAY25,SGB2.50%MAY2025SR-I 17-18,      4811.00,      4816.00,      4816.00,      4812.00,      4814.00,                     9628.00,2,N, ,2,      5413.99,      4503.00
N,GB,SGBMAY26,2.50%GOLDBONDS2026SR-I,      4806.00,      4770.01,      4835.00,      4770.00,      4817.05,                   293022.10,61,N, ,11,      5400.00,      4480.00
N,GB,SGBMAY28,2.50%GOLDBONDS2028SR-II,      4798.00,      4820.00,      4820.00,      4752.00,      4781.56,                   482489.90,101,N, ,35,      5338.00,      4498.00
N,GB,SGBMAY29I,2.5%GOLDBONDS2029SR-I,      4772.52,      4750.00,      4785.00,      4745.00,      4749.72,                 16026598.45,3370,N, ,530,      4786.00,      4745.00
N,GB,SGBMR29XII,2.50%GOLDBONDS2029SR-XII,      4794.34,      4790.00,      4817.99,      4784.00,      4789.83,                  1044858.85,218,N, ,55,      4849.95,      4500.00
N,GB,SGBN28VIII,2.5%GOLDBONDS2028SR-VIII,      4862.50,      4789.00,      4883.00,      4783.00,      4798.10,                   524457.11,109,N, ,43,      5290.00,      4374.51
N,GB,SGBNOV23,2.75% GOLDBONDS 2023 TR-1,      4893.99,      4875.00,      4929.00,      4857.01,      4898.23,                   450020.44,92,N, ,24,      5700.00,      4551.00
N,GB,SGBNOV24,2.50% GOLDBONDS2024 TR-VI,      4828.75,      4826.00,      4851.00,      4825.00,      4851.00,                   217784.00,45,N, ,14,      5425.00,      4500.00
N,GB,SGBNOV25IX,2.50%GOLDBONDS 2025SR-IX,      4807.50,      4810.00,      4810.00,      4790.00,      4790.00,                     9600.00,2,N, ,2,      5400.00,      4490.00
N,GB,SGBNOV26,2.50%GOLDBONDS2026SR-III,      4834.80,      4800.00,      4800.00,      4800.00,      4800.00,                    14400.00,3,N, ,1,      5400.00,      4455.00
N,GB,SGBOC28VII,2.50%GOLDBONDS2028SR-VII,      4803.00,      4840.00,      4840.00,      4803.00,      4810.00,                   394755.90,82,N, ,18,      5240.00,      4500.00
N,GB,SGBOCT25,2.50% GOLDBONDS2025SR-III,      4860.00,      4800.00,      4889.00,      4778.00,      4889.00,                   119827.10,25,N, ,7,      5500.00,      4500.00
N,GB,SGBOCT25IV,2.50% GOLDBONDS2025SR-IV,      4848.00,      4770.00,      4800.00,      4770.00,      4800.00,                    28695.21,6,N, ,4,      5400.00,      4088.90
N,GB,SGBOCT25V,2.50% GOLDBONDS2025SR-V,      4878.88,      4890.00,      4890.00,      4890.00,      4890.00,                   733500.00,150,N, ,6,      5500.00,      4421.00
N,GB,SGBOCT27,2.50%GOLDBONDS2027SR-V,      4900.00,      4900.00,      4900.00,      4900.00,      4900.00,                     4900.00,1,N, ,1,      5499.00,      4492.30
N,GB,SGBOCT27VI,2.50%GOLDBONDS2027SR-VI,      4801.10,      4810.00,      4810.00,      4756.07,      4775.01,                   271627.00,57,N, ,14,      5389.00,      4500.00
N,GB,SGBSEP24,2.75% GOLDBONDS2024TR-V,      4846.66,      4937.00,      4937.00,      4811.02,      4850.00,                   242551.02,50,N, ,11,      5435.00,      4555.00
N,GB,SGBSEP27,2.50%GOLDBONDS2027SR-IV,      4805.66,      4781.00,      4790.00,      4781.00,      4790.00,                    67051.00,14,N, ,6,      5445.00,      4451.00
N,GB,SGBSEP28VI,2.50%GOLDBONDS2028SR-VI,      4834.51,      4850.00,      4850.00,      4800.00,      4807.21,                  2986631.55,621,N, ,93,      5100.00,      4447.20
N,GS,667GS2050,GOI LOAN  6.67% 2050,       100.39,       100.00,       103.15,       100.00,       103.15,                    41131.50,410,N, ,4,       106.00,        95.00
N,MF,ABSLRIF6RG,BIRLASLAMC - ABSLRIF6RG,         9.48,         9.67,         9.67,         9.67,         9.67,                    19340.00,2000,N, ,1,         9.67,         5.30
N,MF,EC1RG,SUNDARMAMC - EC1RG,         8.80,         8.05,         8.05,         8.05,         8.05,                    80500.00,10000,N, ,3,         9.00,         7.50
N,MF,FILDF2GP,FRANTEMAMC - FILDF2GP,          .31,          .34,          .34,          .34,          .34,                        1.70,5,N, ,1,          .90,          .19
N,MF,FILDF2GPD,FRANTEMAMC - FILDF2GPD,          .72,          .79,          .79,          .79,          .79,                        3.16,4,N, ,1,          .90,          .40
N,MF,LTMFEOF2R,LTAMC - LTMFEOF2R,        17.20,        17.25,        17.25,        17.25,        17.25,                    17250.00,1000,N, ,1,        17.29,         7.62
N,MF,M15RD,SUNDARMAMC - M15RD,        10.50,        10.63,        10.63,        10.63,        10.63,                    26575.00,2500,N, ,2,        10.95,         4.47
N,MF,M15RG,SUNDARMAMC - M15RG,        10.59,        10.71,        10.71,        10.71,        10.71,                    10710.00,1000,N, ,1,        10.99,         3.91
N,MF,M17RG,SUNDARMAMC - M17RG,        10.50,        10.06,        10.09,        10.06,        10.09,                    60510.00,6000,N, ,3,        10.50,         3.30
N,MF,MC1RG,SUNDARMAMC - MC1RG,        14.00,        14.50,        14.50,        12.65,        14.00,                     7291.15,503,N, ,4,        14.50,         5.61
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1303.00,      1303.00,      1303.00,      1303.00,      1303.00,                    65150.00,50,N, ,1,      1323.00,      1188.60
N,N1,IRFC,BOND 8.00% PA TAX FREE S1,      1078.05,      1078.00,      1085.00,      1078.00,      1078.50,                   168449.23,156,N, ,7,      1194.00,      1050.00
N,N1,M&MFIN,8.72% UNSECURED NCD,      1100.00,      1065.05,      1065.05,      1065.05,      1065.05,                    10650.50,10,N, ,1,      1370.80,      1007.99
N,N1,NABARD,7.35% TAX FREE TRI SRIIA,      1245.00,      1236.75,      1245.00,      1236.75,      1245.00,                     2481.75,2,N, ,2,      1500.76,      1186.01
N,N1,NHAI,BOND 8.20% PA TAX FREE S1,      1082.00,      1082.00,      1082.20,      1081.00,      1081.00,                  2818364.50,2607,N, ,23,      1178.00,      1045.00
N,N1,NTPC,8.41%S-R-NCD SERIES 1A,      1152.00,      1179.99,      1179.99,      1174.00,      1174.00,                     2353.99,2,N, ,2,      1340.00,      1022.10
N,N1,RECLTD,TAXFREE SEC NCD TR1 S1,      1077.38,      1078.80,      1078.80,      1078.80,      1078.80,                     5394.00,5,N, ,1,      1147.70,      1041.00
N,N2,BRITANNIA,8.00% SEC RED NCD,        32.50,        32.15,        32.80,        32.15,        32.50,                   581812.97,17968,N, ,82,        36.00,        29.90
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1250.00,      1254.75,      1254.75,      1254.50,      1254.55,                   366346.58,292,N, ,9,      1311.00,      1171.00
